30295808	30302207	贵州省黔西南州兴义市电信
30302208	30310399	贵州省黔西南州电信
30310400	30343167	贵州省六盘水市电信
30343168	30345983	贵州省黔东南州电信
30345984	30346239	贵州省黔东南州凯里市电信
30346240	30361343	贵州省黔东南州电信
30361344	30361599	贵州省黔东南州凯里市电信
30361600	30375935	贵州省黔东南州电信
30375936	30384895	贵州省电信
30384896	30392319	贵州省安顺市电信
30392320	30408703	贵州省贵阳市电信
30408704	33554431	韩国
33554432	34603007	法国
34603008	34604543	欧盟Akamai科技公司
34604544	34605055	德国Akamai科技公司
34605056	34620415	欧盟Akamai科技公司
34620416	34620927	瑞典Akamai科技公司
34620928	34621439	意大利Akamai科技公司
34621440	34636799	欧盟Akamai科技公司
34636800	34637311	德国Akamai科技公司
34637312	34646527	欧盟Akamai科技公司
34646528	34647551	德国Akamai科技公司
34647552	34648063	欧盟Akamai科技公司
34648064	34648575	欧洲Akamai科技公司CDN网络节点
34648576	34649087	希腊Akamai科技公司
34649088	34659327	欧盟Akamai科技公司
34659328	34660351	希腊Akamai科技公司
34660352	34664447	欧盟Akamai科技公司
34664448	34668543	德国Akamai科技公司
34668544	34673663	欧盟Akamai科技公司
34673664	34674687	德国Akamai科技公司
34674688	34733055	欧盟Akamai科技公司
34733056	34734079	德国Akamai科技公司
34734080	34754559	欧盟Akamai科技公司
34754560	34758655	希腊Akamai科技公司
34758656	34799615	欧洲Akamai科技公司CDN网络节点
34799616	34803711	欧盟Akamai科技公司
34803712	34807807	意大利Akamai科技公司
34807808	34861055	欧盟Akamai科技公司
34861056	34865151	德国Akamai科技公司
34865152	34866175	欧盟Akamai科技公司
34866176	34867199	意大利Akamai科技公司
34867200	34880511	欧盟Akamai科技公司
34880512	34881535	德国Akamai科技公司
34881536	34910975	欧盟Akamai科技公司
34910976	34911231	西班牙Akamai科技公司
34911232	34911743	德国Akamai科技公司
34911744	34911999	奥地利Akamai科技公司
34912000	34912255	英国Akamai科技公司
34912256	34912511	德国Akamai科技公司
34912512	34912767	西班牙Akamai科技公司
34912768	34913279	德国Akamai科技公司
34913280	34930687	欧盟Akamai科技公司
34930688	34938879	德国Akamai科技公司
34938880	34947071	法国Akamai科技公司
34947072	34953215	欧盟Akamai科技公司
34953216	34954751	奥地利Akamai科技公司
34954752	34955263	荷兰Akamai科技公司
34955264	34959359	奥地利Akamai科技公司
34959360	34963455	荷兰Akamai科技公司
34963456	34992127	欧盟Akamai科技公司
34992128	34993151	荷兰Akamai科技公司
34993152	34993663	法国Akamai科技公司
34993664	34993919	奥地利Akamai科技公司
34993920	34994175	德国Akamai科技公司
34994176	34995711	法国Akamai科技公司
34995712	34995967	欧盟Akamai科技公司
34995968	34996223	荷兰Akamai科技公司
34996224	34999295	欧盟Akamai科技公司
34999296	35001343	英国Akamai科技公司
35001344	35002367	法国Akamai科技公司
35002368	35008511	欧盟Akamai科技公司
35008512	35009023	法国Akamai科技公司
35009024	35010303	欧盟Akamai科技公司
35010304	35010559	比利时Akamai科技公司
35010560	35011583	法国Akamai科技公司
35011584	35011839	瑞士Akamai科技公司
